Order Date,Product Name,Sales,Quantity,State
10/07/2024,Kumis,502.5,201,California
26/03/2024,Mantequilla con sal,2972.0,743,Nueva York
25/05/2024,Mantequilla con sal,3816.0,954,Texas
25/06/2024,Mantequilla clarificada (ghee),1759.5,306,Massachusetts
04/10/2024,Leche descremada,176.8,272,Texas
12/11/2024,Yogur griego,1467.0,978,California
30/06/2024,Queso azul roquefort,2693.75,431,Massachusetts
04/10/2024,Cuajada,871.2,396,Texas
30/09/2024,Mantequilla con sal,3160.0,790,Texas
03/08/2024,Leche evaporada,650.9,283,Nueva York
07/12/2024,Leche en polvo,2259.0,753,Massachusetts
02/06/2024,Crema batida,573.75,153,California
07/06/2024,Queso ricota,2652.0,663,Texas
23/05/2024,Queso camembert,4434.0,739,California
12/07/2024,Bebidas lácteas,1047.6,873,Florida
04/10/2024,Queso parmesano,3441.6,717,Nueva York
11/11/2024,Queso ricota,1500.0,375,Texas
12/02/2024,Leche condensada,1250.0,500,Nueva York
15/05/2024,Kumis,1802.5,721,Massachusetts
25/10/2024,Kumis,105.0,42,California
04/04/2024,Yogur griego,1495.5,997,Nueva York
22/06/2024,Dulce de leche,234.0,78,Texas
27/10/2024,Leche saborizada,723.0,723,Texas
02/11/2024,Queso azul gorgonzola,966.0,161,Massachusetts
18/12/2024,Yogur con frutas,193.2,161,California
20/02/2024,Crema de leche,1245.92,208,California
27/07/2024,Suero de leche,1320.0,660,Massachusetts
28/05/2024,Dulce de leche,1887.0,629,Massachusetts
02/12/2024,Queso gouda,2983.5,663,Florida
28/09/2024,Mantequilla con sal,352.0,88,Massachusetts
05/03/2024,Cuajada,781.0,355,Nueva York
24/07/2024,Cuajada,1144.0,520,California
04/07/2024,Yogur natural,1092.0,312,Massachusetts
29/07/2024,Queso edam,1719.5,362,Nueva York
30/07/2024,Yogur natural,159.0,159,California
06/01/2024,Yogur natural,877.0,877,Florida
05/06/2024,Leche descremada,284.7,438,California
06/03/2024,Leche saborizada,366.0,244,California
28/01/2024,Suero de leche,1328.0,664,Texas
03/03/2024,Queso camembert,3240.0,540,Nueva York
15/05/2024,Crema batida,2763.75,737,California
30/10/2024,Queso gouda,3766.5,837,Nueva York
16/06/2024,Queso en lonchas,2675.2,704,Massachusetts
17/05/2024,Leche deslactosada,657.05,773,Texas
09/06/2024,Yogur con frutas,750.0,625,Texas
23/07/2024,Leche en polvo,2880.0,960,Nueva York
09/10/2024,Crema batida,1968.75,525,California
11/02/2024,Crema de leche,5432.93,907,Massachusetts
15/08/2024,Leche deslactosada,776.05,913,Texas
01/02/2024,Queso parmesano,1089.6,227,Texas
05/01/2024,Mantequilla clarificada (ghee),5715.5,994,Florida
27/09/2024,Dulce de leche,2499.0,833,Massachusetts
16/03/2024,Mantequilla sin sal,168.0,40,Texas
08/05/2024,Helado,268.5,179,California
01/10/2024,Kumis,1145.0,458,California
22/03/2024,Helado,2898.5,682,Texas
05/06/2024,Queso para untar,2448.0,765,Massachusetts
03/11/2024,Queso gruyere,3855.5,701,Massachusetts
14/04/2024,Crema agria,2062.5,825,Massachusetts
14/11/2024,Leche descremada,70.2,108,Florida
22/09/2024,Queso mozzarella,892.5,238,Texas
29/06/2024,Queso ricota,792.0,198,Nueva York
28/04/2024,Queso mozzarella,2790.0,744,California
02/05/2024,Suero de leche,1394.0,697,Nueva York
13/09/2024,Queso blanco,4050.0,810,Florida
03/06/2024,Queso ricota,3980.0,995,Massachusetts
03/12/2024,Queso crema,1416.8,506,Texas
15/03/2024,Yogur griego,1006.5,671,Nueva York
30/11/2024,Mantequilla clarificada (ghee),3087.75,537,Nueva York
11/07/2024,Suero de leche,1140.0,570,Massachusetts
13/02/2024,Crema batida,1695.0,452,California
26/10/2024,Leche entera,55.0,44,Massachusetts
26/10/2024,Mantequilla sin sal,2931.6,698,Nueva York
10/05/2024,Mantequilla con sal,1524.0,381,Florida
20/03/2024,Kumis,652.5,261,Texas
01/07/2024,Mantequilla clarificada (ghee),5192.25,903,Nueva York
30/09/2024,Crema batida,2598.75,693,California
10/12/2024,Queso edam,4555.25,959,Nueva York
12/01/2024,Yogur natural,248.0,248,Massachusetts
30/08/2024,Leche en polvo,3421.0,622,Massachusetts
02/02/2024,Cuajada,503.8,229,Florida
22/03/2024,Crema batida,1762.5,470,Florida
16/12/2024,Crema batida,2632.5,702,Nueva York
16/08/2024,Queso crema,896.0,320,Massachusetts
09/08/2024,Dulce de leche,96.0,32,Texas
10/01/2024,Mantequilla sin sal,1407.0,335,Texas
17/11/2024,Leche entera,156.75,209,Texas
22/12/2024,Mantequilla sin sal,2830.8,674,Florida
10/02/2024,Queso blanco,215.0,43,Massachusetts
13/07/2024,Yogur natural,607.0,607,California
11/07/2024,Queso crema,324.8,116,Nueva York
07/07/2024,Leche entera,1235.5,353,Texas
20/05/2024,Crema de leche,5846.24,976,Nueva York
25/07/2024,Mantequilla clarificada (ghee),4255.0,740,Florida
14/12/2024,Mantequilla clarificada (ghee),1564.0,272,Texas
06/11/2024,Queso gruyere,3465.0,630,Nueva York
03/09/2024,Queso gouda,1053.0,234,Massachusetts
15/07/2024,Leche entera,425.25,567,Nueva York
17/04/2024,Helado,1473.0,982,Nueva York
15/11/2024,Kumis,910.0,364,California
21/01/2024,Leche descremada,1039.6,904,California
05/01/2024,Mantequilla clarificada (ghee),5376.25,935,California
29/03/2024,Mantequilla clarificada (ghee),2058.5,358,Massachusetts
19/10/2024,Kumis,530.0,212,Texas
06/11/2024,Mantequilla con sal,552.0,138,Texas
01/09/2024,Crema agria,520.0,208,Massachusetts
20/01/2024,Mantequilla clarificada (ghee),2167.75,377,Florida
09/07/2024,Mantequilla clarificada (ghee),3973.25,691,Nueva York
12/01/2024,Suero de leche,542.0,271,California
22/06/2024,Queso en lonchas,292.6,77,Massachusetts
02/10/2024,Queso gruyere,407.0,74,Florida
17/02/2024,Queso mozzarella,3060.0,816,California
12/10/2024,Queso camembert,5232.0,872,Nueva York
05/07/2024,Queso ricota,3616.0,904,Florida
17/11/2024,Crema batida,3045.0,812,Texas
08/10/2024,Leche evaporada,209.3,91,California
09/05/2024,Yogur natural,440.0,440,Florida
11/01/2024,Yogur con frutas,1071.6,893,Florida
01/12/2024,Mantequilla clarificada (ghee),948.75,165,Florida
16/11/2024,Mantequilla clarificada (ghee),4358.5,758,Florida
06/08/2024,Kumis,385.0,154,California
15/09/2024,Leche descremada,48.75,75,Nueva York
09/01/2024,Mantequilla sin sal,2637.6,628,Massachusetts
30/12/2024,Queso havarti,2451.75,467,Florida
08/07/2024,Leche semidescremada,720.0,600,Florida
25/05/2024,Mantequilla sin sal,600.6,143,California
12/02/2024,Mantequilla sin sal,701.4,167,Nueva York
02/02/2024,Suero de leche,1502.0,751,Texas
16/07/2024,Yogur griego,912.0,608,Texas
14/09/2024,Queso crema,246.4,88,California
17/08/2024,Mantequilla sin sal,1990.8,474,Nueva York
17/01/2024,Mantequilla sin sal,2998.8,714,Florida
14/12/2024,Kumis,850.0,340,Massachusetts
30/07/2024,Suero de leche,652.0,326,Nueva York
18/11/2024,Crema de leche,5528.77,923,Nueva York
27/12/2024,Queso parmesano,3825.6,797,Florida
20/02/2024,Mantequilla clarificada (ghee),3973.25,691,Florida
16/01/2024,Crema de leche,2587.68,432,Nueva York
12/07/2024,Leche descremada,431.6,664,Texas
12/12/2024,Crema de leche,4276.86,714,California
18/01/2024,Queso blanco,3835.0,767,Texas
21/04/2024,Suero de leche,1234.0,617,Florida
10/05/2024,Kumis,1412.5,565,Texas
04/05/2024,Bebidas lácteas,922.0,461,Florida
20/06/2024,Queso crema,1761.2,629,Florida
21/06/2024,Leche en polvo,51.0,17,Florida
30/01/2024,Queso azul gorgonzola,4548.0,758,Nueva York
08/10/2024,Bebidas lácteas,1870.0,935,Nueva York
27/04/2024,Queso azul gorgonzola,1314.0,219,California
01/09/2024,Leche saborizada,306.0,204,Texas
06/11/2024,Leche semidescremada,237.3,339,Massachusetts
01/07/2024,Leche en polvo,3921.5,713,Nueva York
27/08/2024,Queso havarti,4068.75,775,Nueva York
19/05/2024,Mantequilla sin sal,1549.8,369,Nueva York
16/02/2024,Leche saborizada,864.0,576,California
28/09/2024,Crema agria,2200.0,880,Massachusetts
09/05/2024,Queso crema,450.8,161,Florida
10/12/2024,Leche evaporada,485.3,211,Texas
26/05/2024,Helado,93.5,22,California
12/08/2024,Leche semidescremada,724.8,604,Nueva York
22/03/2024,Crema de leche,2533.77,423,California
30/08/2024,Mantequilla sin sal,3431.4,817,Nueva York
25/01/2024,Leche en polvo,5417.5,985,California
08/04/2024,Queso gruyere,5016.0,912,Florida
03/03/2024,Yogur natural,218.0,218,Florida
09/09/2024,Mantequilla con sal,3480.0,870,Texas
18/06/2024,Suero de leche,360.0,180,Florida
21/06/2024,Queso havarti,5108.25,973,Massachusetts
29/04/2024,Queso cheddar añejo,3375.0,675,Nueva York
19/09/2024,Bebidas lácteas,716.4,597,Nueva York
26/12/2024,Yogur griego,910.5,607,California
31/05/2024,Yogur con frutas,519.6,433,Nueva York
13/10/2024,Helado,165.0,110,Florida
06/02/2024,Mantequilla con sal,500.0,125,California
03/04/2024,Leche deslactosada,199.75,235,Massachusetts
24/11/2024,Yogur con frutas,1064.4,887,Massachusetts
19/09/2024,Mantequilla con sal,1424.0,356,Massachusetts
31/07/2024,Queso ricota,1820.0,455,Massachusetts
09/01/2024,Crema batida,3348.75,893,Nueva York
05/01/2024,Queso cheddar añejo,1805.0,361,Massachusetts
22/01/2024,Leche en polvo,438.0,146,Florida
09/07/2024,Queso camembert,930.0,155,Nueva York
20/08/2024,Mantequilla clarificada (ghee),3570.75,621,California
03/03/2024,Dulce de leche,1116.0,372,Nueva York
29/04/2024,Cuajada,1346.4,612,Massachusetts
12/09/2024,Yogur natural,2824.5,807,Massachusetts
08/03/2024,Suero de leche,1120.0,560,Texas
27/03/2024,Kumis,1360.0,544,Massachusetts
14/02/2024,Dulce de leche,2238.0,746,Texas
20/12/2024,Mantequilla clarificada (ghee),3513.25,611,California
13/11/2024,Mantequilla con sal,2144.0,536,California
12/01/2024,Cuajada,930.6,423,Nueva York
13/03/2024,Suero de leche,1000.0,500,Florida
13/01/2024,Mantequilla clarificada (ghee),4818.5,838,Massachusetts
08/02/2024,Queso en lonchas,1774.6,467,Florida
16/10/2024,Queso crema,2228.8,796,Texas
29/03/2024,Crema agria,1845.0,738,Florida
21/02/2024,Leche saborizada,182.0,182,Massachusetts
30/09/2024,Leche condensada,932.5,373,California
03/10/2024,Leche descremada,346.15,301,California
13/05/2024,Crema de leche,65.89,11,Nueva York
17/02/2024,Yogur con frutas,194.4,162,Massachusetts
16/01/2024,Queso blanco,2860.0,572,Texas
13/03/2024,Kumis,2100.0,840,Massachusetts
20/04/2024,Queso crema,1094.8,391,Massachusetts
10/05/2024,Mantequilla sin sal,2184.0,520,Massachusetts
09/08/2024,Suero de leche,476.0,238,Nueva York
15/12/2024,Mantequilla con sal,3508.0,877,Florida
27/04/2024,Queso crema,1055.6,377,Florida
08/07/2024,Mantequilla clarificada (ghee),2748.5,478,Florida
16/07/2024,Mantequilla con sal,1336.0,334,Nueva York
16/12/2024,Crema de leche,167.72,28,Massachusetts
03/04/2024,Helado,16.5,11,Massachusetts
12/10/2024,Helado,1385.5,326,Florida
20/01/2024,Helado,80.75,19,Florida
16/03/2024,Cuajada,770.0,350,California
09/12/2024,Queso azul gorgonzola,2484.0,414,Massachusetts
12/12/2024,Dulce de leche,2373.0,791,Nueva York
06/05/2024,Crema agria,1145.0,458,Florida
30/04/2024,Helado,4165.0,980,Nueva York
14/05/2024,Mantequilla sin sal,1373.4,327,Nueva York
24/02/2024,Mantequilla clarificada (ghee),1799.75,313,Nueva York
26/09/2024,Crema de leche,1425.62,238,California
20/04/2024,Queso en lonchas,2770.2,729,Massachusetts
22/08/2024,Queso ricota,3648.0,912,Nueva York
12/01/2024,Leche deslactosada,598.4,704,Nueva York
04/04/2024,Bebidas lácteas,190.8,159,Texas
23/08/2024,Crema agria,2030.0,812,Nueva York
08/09/2024,Crema agria,1212.5,485,Texas
12/01/2024,Leche entera,250.0,200,Texas
26/01/2024,Helado,3183.25,749,Massachusetts
14/10/2024,Dulce de leche,1584.0,528,California
11/02/2024,Helado,4097.0,964,Texas
14/02/2024,Mantequilla clarificada (ghee),5129.0,892,Nueva York
28/08/2024,Crema batida,2516.25,671,Nueva York
12/11/2024,Yogur con frutas,1006.8,839,Massachusetts
14/05/2024,Yogur con frutas,1047.6,873,Texas
10/04/2024,Yogur natural,568.0,568,California
26/08/2024,Leche condensada,285.0,114,Massachusetts
15/04/2024,Yogur natural,3377.5,965,California
28/07/2024,Leche en polvo,912.0,304,Nueva York
25/01/2024,Mantequilla clarificada (ghee),2593.25,451,Massachusetts
17/04/2024,Leche deslactosada,607.75,715,Texas
16/12/2024,Yogur griego,367.5,245,Texas
13/04/2024,Crema batida,3093.75,825,Texas
19/11/2024,Leche evaporada,1688.2,734,Nueva York
28/07/2024,Crema agria,220.0,88,Massachusetts
09/08/2024,Leche semidescremada,624.4,892,Massachusetts
20/04/2024,Queso crema,2746.8,981,Florida
17/01/2024,Queso ricota,2484.0,621,California
05/03/2024,Crema agria,2425.0,970,Texas
27/12/2024,Cuajada,981.2,446,California
29/09/2024,Mantequilla clarificada (ghee),2754.25,479,California
07/12/2024,Yogur natural,30.0,30,Florida
04/03/2024,Mantequilla con sal,1264.0,316,Massachusetts
02/01/2024,Queso crema,501.2,179,Massachusetts
10/02/2024,Mantequilla sin sal,3708.6,883,Texas
29/06/2024,Dulce de leche,2835.0,945,California
14/01/2024,Queso camembert,1140.0,190,Florida
29/01/2024,Kumis,2375.0,950,California
13/06/2024,Leche entera,462.0,132,Nueva York
29/03/2024,Suero de leche,244.0,122,Texas
04/03/2024,Yogur natural,1211.0,346,Texas
17/02/2024,Mantequilla sin sal,2482.2,591,Florida
09/01/2024,Leche en polvo,3080.0,560,California
13/04/2024,Mantequilla con sal,964.0,241,Texas
23/10/2024,Leche semidescremada,273.0,390,Nueva York
25/11/2024,Queso mozzarella,213.75,57,Texas
12/07/2024,Yogur griego,720.0,480,Florida
14/08/2024,Mantequilla clarificada (ghee),1983.75,345,Florida
14/06/2024,Leche saborizada,940.5,627,Massachusetts
27/01/2024,Leche semidescremada,508.9,727,California
16/09/2024,Queso en lonchas,2375.0,625,Nueva York
06/10/2024,Crema batida,1046.25,279,California
27/04/2024,Mantequilla clarificada (ghee),1972.25,343,Nueva York
31/08/2024,Mantequilla sin sal,2074.8,494,Florida
16/08/2024,Yogur natural,633.5,181,Nueva York
01/02/2024,Queso gouda,4018.5,893,Texas
30/12/2024,Crema de leche,3599.99,601,Texas
14/06/2024,Yogur con frutas,644.4,537,Massachusetts
09/12/2024,Crema agria,1167.5,467,Florida
06/05/2024,Mantequilla sin sal,243.6,58,California
22/08/2024,Crema agria,1550.0,620,Massachusetts
04/09/2024,Mantequilla con sal,924.0,231,California
04/01/2024,Queso crema,680.4,243,Nueva York
27/06/2024,Leche semidescremada,348.0,290,Nueva York
06/01/2024,Kumis,1017.5,407,Nueva York
07/04/2024,Bebidas lácteas,231.6,193,Texas
04/09/2024,Helado,1887.0,444,Nueva York
02/08/2024,Suero de leche,716.0,358,Florida
12/05/2024,Leche deslactosada,817.7,629,Texas
12/04/2024,Mantequilla con sal,532.0,133,Massachusetts
06/07/2024,Queso edam,650.75,137,Texas
17/08/2024,Mantequilla con sal,2444.0,611,Massachusetts
24/11/2024,Helado,1309.5,873,Florida
06/12/2024,Queso edam,2622.0,552,Nueva York
08/01/2024,Crema batida,3337.5,890,California
18/08/2024,Kumis,1915.0,766,California
01/10/2024,Mantequilla sin sal,978.6,233,Nueva York
11/02/2024,Queso crema,28.0,10,California
23/06/2024,Cuajada,184.8,84,California
14/12/2024,Helado,446.25,105,Florida
17/02/2024,Queso azul gorgonzola,4938.0,823,California
16/02/2024,Leche semidescremada,730.8,609,Texas
17/11/2024,Mantequilla con sal,1292.0,323,Nueva York
27/11/2024,Yogur con frutas,860.4,717,Florida
19/06/2024,Queso en lonchas,64.6,17,Florida
29/06/2024,Mantequilla sin sal,1297.8,309,Nueva York
11/04/2024,Mantequilla con sal,3476.0,869,Texas
15/03/2024,Mantequilla sin sal,982.8,234,Massachusetts
10/06/2024,Mantequilla sin sal,966.0,230,Massachusetts
02/02/2024,Queso cheddar añejo,205.0,41,Nueva York
11/08/2024,Suero de leche,472.0,236,Florida
12/12/2024,Queso mozzarella,3108.75,829,Florida
09/03/2024,Queso gouda,3802.5,845,Florida
12/04/2024,Mantequilla clarificada (ghee),1086.75,189,Massachusetts
17/10/2024,Yogur natural,831.0,831,Florida
27/02/2024,Queso cheddar añejo,290.0,58,California
16/05/2024,Dulce de leche,1377.0,459,Massachusetts
14/03/2024,Queso azul gorgonzola,5364.0,894,Texas
14/05/2024,Queso edam,3671.75,773,California
17/06/2024,Helado,1389.0,926,Nueva York
04/01/2024,Helado,669.0,446,California
21/07/2024,Suero de leche,784.0,392,California
25/08/2024,Mantequilla con sal,2404.0,601,Nueva York
29/02/2024,Crema de leche,2497.83,417,California
28/03/2024,Leche evaporada,874.0,380,Texas
25/08/2024,Yogur con frutas,560.4,467,California
25/01/2024,Suero de leche,898.0,449,Texas
16/10/2024,Mantequilla con sal,420.0,105,Florida
06/05/2024,Yogur natural,673.0,673,Texas
22/10/2024,Kumis,1267.5,507,Texas
03/12/2024,Leche entera,656.25,525,Nueva York
26/03/2024,Leche saborizada,1005.0,670,Florida
19/06/2024,Bebidas lácteas,1320.0,660,Texas
07/03/2024,Leche saborizada,336.0,224,Massachusetts
17/05/2024,Yogur griego,19.5,13,Massachusetts
17/02/2024,Crema de leche,3216.63,537,Florida
10/11/2024,Leche entera,3269.0,934,Florida
12/09/2024,Leche evaporada,1796.3,781,Florida
27/09/2024,Yogur griego,432.0,288,Massachusetts
27/11/2024,Queso gruyere,3360.5,611,Nueva York
28/05/2024,Crema agria,1247.5,499,Florida
18/04/2024,Helado,884.0,208,Texas
11/10/2024,Queso ricota,3832.0,958,Texas
17/12/2024,Mantequilla sin sal,4099.2,976,Florida
10/11/2024,Crema agria,202.5,81,Texas
23/06/2024,Yogur griego,1273.5,849,California
07/01/2024,Queso crema,1878.8,671,Florida
26/11/2024,Queso en lonchas,3667.0,965,Massachusetts
02/04/2024,Bebidas lácteas,1182.0,985,Nueva York
17/08/2024,Helado,1636.25,385,Massachusetts
02/11/2024,Mantequilla sin sal,2095.8,499,California
12/11/2024,Crema batida,963.75,257,Texas
29/09/2024,Queso gruyere,4394.5,799,Florida
25/11/2024,Mantequilla con sal,2464.0,616,Texas
16/01/2024,Leche deslactosada,923.0,710,Nueva York
18/04/2024,Queso crema,92.4,33,Florida
05/01/2024,Kumis,2005.0,802,Texas
02/03/2024,Crema agria,1825.0,730,Nueva York
28/01/2024,Queso blanco,3195.0,639,Texas
16/02/2024,Mantequilla clarificada (ghee),1046.5,182,California
29/04/2024,Crema agria,247.5,99,Texas
03/10/2024,Mantequilla sin sal,1260.0,300,Nueva York
20/02/2024,Queso edam,1325.25,279,California
09/09/2024,Dulce de leche,492.0,164,Massachusetts
21/08/2024,Leche en polvo,984.0,328,Texas
29/02/2024,Cuajada,347.6,158,Massachusetts
10/10/2024,Queso mozzarella,1511.25,403,Nueva York
26/01/2024,Crema batida,3431.25,915,Massachusetts
08/06/2024,Mantequilla sin sal,1818.6,433,Texas
30/03/2024,Mantequilla sin sal,3515.4,837,Massachusetts
22/12/2024,Mantequilla clarificada (ghee),1069.5,186,Massachusetts
24/02/2024,Dulce de leche,648.0,216,Texas
30/04/2024,Yogur griego,996.0,664,Massachusetts
06/05/2024,Bebidas lácteas,895.2,746,Nueva York
23/07/2024,Mantequilla clarificada (ghee),4916.25,855,Massachusetts
18/06/2024,Queso crema,417.2,149,Texas
26/01/2024,Mantequilla clarificada (ghee),575.0,100,Nueva York
14/07/2024,Yogur con frutas,204.0,170,Texas
16/12/2024,Crema de leche,5744.41,959,Massachusetts
18/11/2024,Leche descremada,356.85,549,Nueva York
17/01/2024,Queso parmesano,657.6,137,Massachusetts
11/05/2024,Kumis,2027.5,811,Nueva York
29/12/2024,Leche saborizada,691.0,691,Massachusetts
05/10/2024,Yogur con frutas,352.8,294,Texas
09/04/2024,Queso mozzarella,3566.25,951,Florida
29/12/2024,Crema agria,1937.5,775,Nueva York
14/12/2024,Mantequilla con sal,660.0,165,Nueva York
20/10/2024,Yogur griego,501.0,334,California
25/05/2024,Yogur con frutas,96.0,80,Texas
12/09/2024,Queso parmesano,196.8,41,Nueva York
11/08/2024,Cuajada,1863.4,847,Florida
23/02/2024,Queso mozzarella,1582.5,422,Massachusetts
22/06/2024,Leche condensada,40.0,16,Nueva York
17/01/2024,Mantequilla sin sal,1990.8,474,Florida
18/06/2024,Yogur natural,2838.5,811,Massachusetts
07/01/2024,Mantequilla clarificada (ghee),3450.0,600,Texas
09/07/2024,Crema agria,1262.5,505,California
10/10/2024,Crema batida,225.0,60,Nueva York
12/01/2024,Queso crema,2058.0,735,Nueva York
26/04/2024,Bebidas lácteas,1734.0,867,California
17/02/2024,Queso en lonchas,1706.2,449,Florida
15/10/2024,Leche descremada,389.35,599,Massachusetts
08/09/2024,Mantequilla con sal,992.0,248,Nueva York
22/07/2024,Yogur griego,1170.0,780,Nueva York
24/08/2024,Queso havarti,3291.75,627,California
20/09/2024,Crema batida,1698.75,453,California
13/10/2024,Queso ricota,3544.0,886,California
27/10/2024,Helado,135.0,90,Florida
20/07/2024,Queso mozzarella,2625.0,700,Florida
30/12/2024,Dulce de leche,1149.0,383,Florida
19/08/2024,Mantequilla con sal,1144.0,286,California
09/06/2024,Crema batida,2880.0,768,California
24/03/2024,Crema de leche,2324.12,388,California
15/07/2024,Queso azul gorgonzola,5418.0,903,Texas
